,Region,Area,Population,Density per square kilometer,Senior citizen %,No of cases,Educational institutes,Hospitals,Supermarts/malls,Number of Households,Number of Notified Households,No. of household with water connection inside the house,Total number of water connections,No of households having private washroom,Density of retail store,Per capita income,Gender Ratio,Domestic Violence %,Internet Penetration %,Police to Population Ratio per 1000,Number of Kirana Shops,Number of Pharmacies,Number of Liquor Stores,Estimates of Alcoholism % in Population,% Unemployed(55%),Age Group Children %,Literacy Rate,Slum percentage,Agriculture and Food,Manufacturing,Mining,Electricity Gas Water,Construction,Trade Hotels Restaurants,Transport Storage Communication,Financing Real Estate Business Services,Community Social Public Admin,Rural,Semi Urban,Urban
189,Kanpur,0.946,29061.0,30719.87315,0.05,0.0,49.0,4.0,1.0,6458.0,5368.0,4471.0,,5307.0,38.88372733,96001.31,0.887,0.05841261,0.619,1.0838450000000002,113.0,6.0,3.0,0.428,0.22699999999999998,0.111,0.835,0.0972,0.07707227461134271,0.16944425634156235,0.0016255938813806773,0.09141575003528986,0.12717881542566475,0.060146973611085064,0.08386151964534434,0.2277743897322808,0.11771212164585965,0,0,0
190,Kanpur,1.956,30859.0,15776.584869999999,0.05,0.0,52.0,4.0,1.0,6858.0,5700.0,4749.0,,5635.0,38.88654849,96001.31,0.875,0.06202659,0.619,1.0838450000000002,120.0,6.0,3.0,0.428,0.22699999999999998,0.111,0.762,0.1576,0.08184072544755601,0.17992774875070622,0.0017261691471568885,0.0970716296871756,0.13504735092462716,0.06386825844480486,0.08905002012097593,0.2418667593251593,0.1249949541264782,0,0,0
191,Kanpur,0.183,12962.0,70830.60109,0.05,0.0,22.0,2.0,0.0,2880.0,2394.0,1994.0,,2366.0,39.34577997,96001.31,0.907,0.02605362,0.619,1.0838450000000002,51.0,2.0,1.0,0.428,0.22699999999999998,0.111,0.605,0.0972,0.0343763402330348,0.07557676785724274,0.0007250592853121483,0.04077392216225963,0.0567252264391269,0.026827193556549486,0.03740452901286788,0.10159360103609044,0.0525028223658385,0,0,0
192,Kanpur,0.945,24624.0,26057.14286,0.05,0.0,41.0,3.0,1.0,5472.0,4548.0,3789.0,,4496.0,38.98635478,96001.31,0.907,0.04949424,0.619,1.0838450000000002,96.0,5.0,2.0,0.428,0.22699999999999998,0.111,0.682,0.156,0.06530496851552606,0.14357370249319126,0.0013774000803522867,0.07745849863628153,0.10776130040403184,0.050963802973034614,0.07105763943935031,0.19299805831759687,0.09973997052433324,0,0,0
193,Kanpur,2.73,28082.0,10286.446890000001,0.05,0.0,47.0,4.0,1.0,6240.0,5187.0,4321.0,,5127.0,39.17099922,96001.31,0.899,0.05644482,0.619,1.0838450000000002,110.0,5.0,3.0,0.428,0.22699999999999998,0.111,0.795,0.0972,0.07447588230397185,0.16373605886183387,0.0015708312644758331,0.0883361581669939,0.12289444598546224,0.058120756785605826,0.08103641287913561,0.22010118070479026,0.11374666391586767,0,0,0
194,Kanpur,0.161,12952.0,80447.20497,0.05,0.0,22.0,2.0,0.0,2878.0,2392.0,1993.0,,2365.0,39.37615812,96001.31,0.893,0.02603352,0.619,1.0838450000000002,51.0,2.0,1.0,0.428,0.22699999999999998,0.111,0.805,0.156,0.03434981937187677,0.07551846144784817,0.0007244999123100558,0.04074246565696549,0.05668146372778673,0.026806496755472062,0.03737567194681876,0.101515223007209,0.05246231717962816,0,0,0
195,Kanpur,0.601,28135.0,46813.64393,0.05,0.0,47.0,4.0,1.0,6252.0,5197.0,4329.0,,5137.0,39.09720988,96001.31,0.924,0.05655135,0.619,1.0838450000000002,110.0,5.0,3.0,0.428,0.22699999999999998,0.111,0.804,0.156,0.0746164428681094,0.16404508283162508,0.0015737959413869224,0.08850287764505282,0.12312638835556512,0.058230449831316124,0.08118935532919594,0.22051658425786166,0.11396134140278245,0,0,0
196,Kanpur,1.33,26620.0,20015.03759,0.05,0.0,45.0,4.0,1.0,5916.0,4917.0,4096.0,,4861.0,39.06836965,96001.31,0.9109999999999999,0.053506200000000004,0.619,1.0838450000000002,104.0,5.0,2.0,0.428,0.22699999999999998,0.111,0.8590000000000001,0.1383,0.07059853240266828,0.1552116618083476,0.0014890509315699267,0.08373721709299116,0.11649633758752954,0.05509488446808728,0.07681750982275444,0.20864231288232732,0.10782480569191644,0,0,0
197,Kanpur,1.9580000000000002,35164.0,17959.14198,0.05,0.0,59.0,5.0,1.0,7814.0,6495.0,5411.0,,6421.0,38.96030031,96001.31,0.828,0.07067964,0.619,1.0838450000000002,137.0,7.0,3.0,0.428,0.22699999999999998,0.111,0.805,0.0972,0.09325795617608668,0.20502865799506892,0.00196697922455766,0.11061365521630133,0.15388719815656982,0.0727782313086334,0.1014729870551216,0.2756085007586085,0.14243243679002815,0,0,0
198,Kanpur,0.542,28954.0,53420.66421,0.05,0.0,48.0,4.0,1.0,6434.0,5348.0,4455.0,,5287.0,39.02742281,96001.31,0.9,0.05819754,0.619,1.0838450000000002,113.0,5.0,3.0,0.428,0.22699999999999998,0.111,0.825,0.1777,0.07678850139695181,0.16882037776104045,0.0016196085902582887,0.0910791654286426,0.12671055441432494,0.059925517839556686,0.08355274903861877,0.2269357448232497,0.11727871615340905,0,0,0
199,Kanpur,1.9280000000000002,39386.0,20428.42324,0.05,1.0,66.0,5.0,1.0,8752.0,7275.0,6060.0,,7192.0,39.10018788,96001.31,0.89,0.07916586,0.619,1.0838450000000002,154.0,7.0,4.0,0.428,0.22699999999999998,0.111,0.818,0.1777,0.10445506375700574,0.2296456240414568,0.002203146506041064,0.12389459175148572,0.17236381488438912,0.08151642072351936,0.11365644034105958,0.308699704552342,0.15953372640803234,0,0,0
200,Kanpur,0.23,24196.0,105200.0,0.05,0.0,41.0,3.0,1.0,5377.0,4469.0,3723.0,,4418.0,38.84939659,96001.31,0.815,0.04863396,0.619,1.0838450000000002,94.0,5.0,2.0,0.428,0.22699999999999998,0.111,0.6709999999999999,0.0972,0.06416987565796249,0.14107818817110362,0.0013534589158627323,0.07611216020969247,0.1058882563586726,0.0500779798869211,0.06982255701244802,0.18964347868147227,0.0980063485545308,0,0,0
201,Kanpur,0.242,20412.0,84347.10743999999,0.05,0.0,34.0,3.0,1.0,4536.0,3770.0,3142.0,,3727.0,39.19263179,96001.31,0.873,0.04102812,0.619,1.0838450000000002,80.0,4.0,2.0,0.428,0.22699999999999998,0.111,0.705,0.1383,0.05413438179576503,0.11901504285619804,0.0011417921718709745,0.06420901860639128,0.0893284463875527,0.04224631035922605,0.05890304321946144,0.15998523255274474,0.0826791860925394,0,0,0
202,Kanpur,1.922,35103.0,18263.78772,0.05,0.0,59.0,5.0,1.0,7801.0,6484.0,5402.0,,6410.0,39.0280033,96001.31,0.9059999999999999,0.07055703,0.619,1.0838450000000002,137.0,7.0,3.0,0.428,0.22699999999999998,0.111,0.564,0.1777,0.09309617892302273,0.2046729888977621,0.001963567049244896,0.11042177053400708,0.1536202456173948,0.07265198082206115,0.10129695895222196,0.2751303947824319,0.14218535515414513,0,0,0
203,Kanpur,0.531,21604.0,40685.49906,0.05,0.0,36.0,3.0,1.0,4801.0,3991.0,3324.0,,3945.0,38.88168858,96001.31,0.8390000000000001,0.04342404,0.619,1.0838450000000002,84.0,4.0,2.0,0.428,0.22699999999999998,0.111,0.755,0.1777,0.05729566844580186,0.12596516685603087,0.0012084694337203864,0.06795863403745234,0.09454496157930084,0.044713369047654314,0.06234280549251641,0.16932789359540945,0.08750740428881153,0,0,0
204,Kanpur,1.4180000000000001,30519.0,21522.567000000003,0.05,0.0,51.0,4.0,1.0,6782.0,5637.0,4696.0,,5573.0,38.99210328,96001.31,0.8540000000000001,0.06134319,0.619,1.0838450000000002,119.0,6.0,3.0,0.428,0.22699999999999998,0.111,0.8140000000000001,0.156,0.08093901616818308,0.1779453308312908,0.0017071504650857472,0.09600210850717496,0.1335594187390614,0.06316456720817264,0.08806887987530589,0.2392019063431912,0.12361777779532675,0,0,0
205,Kanpur,0.375,17997.0,47992.0,0.05,0.0,30.0,2.0,1.0,3999.0,3324.0,2770.0,,3286.0,38.89537145,96001.31,0.9259999999999999,0.03617397,0.619,1.0838450000000002,70.0,3.0,2.0,0.428,0.22699999999999998,0.111,0.857,0.156,0.047729593826101466,0.10493404498740916,0.0010067035918656638,0.05661227257785732,0.07875975159890193,0.03724803289902955,0.05193406176859923,0.14105693857788298,0.07289718362274306,0,0,0
206,Kanpur,0.8340000000000001,22081.0,26476.019180000003,0.05,0.0,37.0,3.0,1.0,4907.0,4079.0,3398.0,,4032.0,38.94751144,96001.31,0.91,0.04438281,0.619,1.0838450000000002,86.0,4.0,2.0,0.428,0.22699999999999998,0.111,0.841,0.0972,0.05856071352303975,0.12874638258415189,0.0012351515259201931,0.06945910933998263,0.09663244291022688,0.04570060645904715,0.06371928754305937,0.17306652557305294,0.08943950167104459,0,0,0
207,Kanpur,1.9169999999999998,40120.0,20928.53417,0.05,1.0,67.0,5.0,1.0,8916.0,7411.0,6174.0,,7326.0,38.88334995,96001.31,0.9209999999999999,0.0806412,0.619,1.0838450000000002,156.0,8.0,4.0,0.428,0.22699999999999998,0.111,0.779,0.156,0.10640169496600492,0.2339253144910183,0.002244204484394645,0.12620349924007535,0.1755759978967575,0.08303556592260186,0.11577454898906492,0.3144526518722379,0.16250680707587106,0,0,0
208,Kanpur,0.301,24722.0,82132.89037000001,0.05,0.0,41.0,3.0,1.0,5494.0,4567.0,3805.0,,4514.0,38.83180972,96001.31,0.861,0.04969122,0.619,1.0838450000000002,96.0,5.0,2.0,0.428,0.22699999999999998,0.111,0.802,0.1576,0.06556487295487473,0.14414510530525804,0.001382881935772792,0.07776677238816407,0.10819017497516548,0.0511666316235933,0.07134043868663167,0.19376616300063476,0.10013692134919452,0,0,0
209,Kanpur,0.6940000000000001,28688.0,41337.17579,0.05,0.0,48.0,4.0,1.0,6375.0,5299.0,4414.0,,5238.0,39.04071389,96001.31,0.8809999999999999,0.05766288,0.619,1.0838450000000002,112.0,5.0,3.0,0.428,0.22699999999999998,0.111,0.823,0.0972,0.0760830464901483,0.16726942727114488,0.0016047292684026318,0.0902424223878186,0.1255464662926765,0.059374982930897366,0.08278515108171222,0.224850889255004,0.11620127820021407,0,0,0
210,Kanpur,0.105,20928.0,199314.2857,0.05,0.0,35.0,3.0,1.0,4651.0,3866.0,3221.0,,3822.0,39.18195719,96001.31,0.889,0.04206528,0.619,1.0838450000000002,82.0,4.0,2.0,0.428,0.22699999999999998,0.111,0.578,0.156,0.055502858231519216,0.12202365358095787,0.0011706558187789414,0.06583217427956871,0.09158660229270542,0.04331426529482083,0.06039206782759597,0.1640295388430258,0.08476925370099275,0,0,0
211,Kanpur,1.564,27724.0,17726.34271,0.05,0.0,46.0,4.0,1.0,6161.0,5121.0,4267.0,,5062.0,38.95541769,96001.31,0.96,0.05572524,0.619,1.0838450000000002,108.0,5.0,3.0,0.428,0.22699999999999998,0.111,0.607,0.156,0.07352643547451447,0.16164868940550825,0.0015508057110009258,0.08721001527746383,0.1213277409194842,0.05737981130703425,0.08000332991457716,0.2172952472708356,0.11229657824953762,0,0,0
212,Kanpur,0.287,14713.0,51264.80836,0.05,0.0,25.0,2.0,1.0,3270.0,2718.0,2265.0,,2687.0,38.74124924,96001.31,0.902,0.02957313,0.619,1.0838450000000002,57.0,3.0,1.0,0.428,0.22699999999999998,0.111,0.679,0.0972,0.03902014302180535,0.0857862201422321,0.0008230054979785248,0.04628195623926292,0.06438807719479046,0.030451203425205405,0.0424574012780686,0.11531759389322625,0.05959528047126846,0,0,0
213,Kanpur,0.344,23501.0,68316.86047,0.05,0.0,39.0,3.0,1.0,5222.0,4341.0,3617.0,,4291.0,39.14727033,96001.31,0.7070000000000001,0.04723701,0.619,1.0838450000000002,92.0,4.0,2.0,0.428,0.22699999999999998,0.111,0.797,0.0972,0.062326675807479616,0.13702589271818094,0.001314582492217312,0.07392593309175001,0.10284674792053088,0.04863955221204054,0.06781699092203426,0.18419620567421394,0.0951912381129124,0,0,0
214,Kanpur,0.71,23217.0,32700.0,0.05,0.0,39.0,3.0,1.0,5159.0,4288.0,3573.0,,4239.0,39.19541715,96001.31,0.884,0.04666617,0.619,1.0838450000000002,91.0,4.0,2.0,0.428,0.22699999999999998,0.111,0.862,0.1383,0.06157348335059164,0.13536999069137515,0.0012986962989578882,0.07303256834139653,0.10160388691847007,0.048051763061441856,0.06699745024623928,0.18197026965398166,0.09404089082453884,0,0,0
215,Kanpur,0.239,26028.0,108903.7657,0.05,0.0,44.0,3.0,1.0,5784.0,4808.0,4005.0,,4753.0,39.18856616,96001.31,0.768,0.05231628,0.619,1.0838450000000002,102.0,5.0,2.0,0.428,0.22699999999999998,0.111,0.706,0.156,0.06902849742211306,0.15175992237218902,0.0014559360498460573,0.08187499197957827,0.11390558507619156,0.05386963384430411,0.0751091715126466,0.20400233357254755,0.10542689866826448,0,0,0
216,Kanpur,0.24600000000000002,25580.0,103983.7398,0.05,0.0,43.0,3.0,1.0,5684.0,4725.0,3936.0,,4671.0,39.09304144,96001.31,0.564,0.051415800000000005,0.619,1.0838450000000002,100.0,5.0,2.0,0.428,0.22699999999999998,0.111,0.575,0.0972,0.06784036284223345,0.14914779523131225,0.0014308761393523185,0.08046574054240098,0.11194501560815197,0.05294241715603579,0.07381637495364607,0.20049099787866012,0.10361226632604142,0,0,0
217,Kanpur,0.237,28436.0,119983.1224,0.05,0.0,48.0,4.0,1.0,6319.0,5252.0,4376.0,,5192.0,39.03502602,96001.31,0.539,0.05715636,0.619,1.0838450000000002,111.0,5.0,3.0,0.428,0.22699999999999998,0.111,0.632,0.1383,0.07541472078896601,0.16580010575440168,0.0015906330687499035,0.08944971845440633,0.1244436459669042,0.058853423543746425,0.08205795301727442,0.22287576292719236,0.1151805475077136,0,0,0
218,Kanpur,0.37799999999999995,27508.0,72772.48677,0.05,0.0,46.0,4.0,1.0,6113.0,5081.0,4233.0,,5023.0,38.89777519,96001.31,0.597,0.05529108,0.619,1.0838450000000002,107.0,5.0,3.0,0.428,0.22699999999999998,0.111,0.836,0.156,0.07295358487350109,0.1603892709625855,0.0015387232541557302,0.08653055476311047,0.12038246635453655,0.056932760403762016,0.07938001728791619,0.21560228184699698,0.11142166622739434,0,0,0
219,Kanpur,0.185,22064.0,119264.8649,0.05,0.0,37.0,3.0,1.0,4903.0,4075.0,3395.0,,4029.0,38.97751994,96001.31,0.5489999999999999,0.04434864,0.619,1.0838450000000002,86.0,4.0,2.0,0.428,0.22699999999999998,0.111,0.7809999999999999,0.156,0.05851562805907111,0.12864726168818116,0.0012342005918166362,0.0694056332809826,0.0965580463009486,0.045665421897215536,0.06367023053077588,0.17293328292395455,0.08937064285448701,0,0,0
220,Kanpur,0.15,26383.0,175886.6667,0.05,0.0,44.0,4.0,1.0,5863.0,4873.0,4059.0,,4818.0,39.040291100000005,96001.31,0.6609999999999999,0.05302983,0.619,1.0838450000000002,103.0,5.0,2.0,0.428,0.22699999999999998,0.111,0.523,0.1576,0.06996998799322304,0.15382979990569629,0.001475793791420337,0.08299169791752012,0.11545916132876755,0.05460437028255247,0.07613359735739032,0.2067847535978378,0.10686483277873146,0,0,0
221,Kanpur,0.09699999999999999,25657.0,264505.1546,0.05,0.0,43.0,3.0,1.0,5702.0,4740.0,3949.0,,4685.0,38.97571813,96001.31,0.778,0.05157057,0.619,1.0838450000000002,100.0,5.0,2.0,0.428,0.22699999999999998,0.111,0.782,0.156,0.06804457347315028,0.14959675458365046,0.00143518331146843,0.08070795563316582,0.11228198848547127,0.053101782524331904,0.07403857436222429,0.20109450870104706,0.103924156259861,0,0,0
222,Kanpur,0.374,22612.0,60459.89305,0.05,0.0,38.0,3.0,1.0,5025.0,4177.0,3480.0,,4129.0,38.917389,96001.31,0.579,0.04545012,0.619,1.0838450000000002,88.0,4.0,2.0,0.428,0.22699999999999998,0.111,0.619,0.156,0.059968971250531,0.13184245292300362,0.0012648542323312989,0.07112944977110128,0.09895624288238987,0.046799606596258064,0.06525159775026759,0.1772283989066561,0.09159032705881348,0,0,0
223,Kanpur,0.18899999999999997,23294.0,123248.6772,0.05,0.0,39.0,3.0,1.0,5176.0,4302.0,3584.0,,4253.0,39.06585387,96001.31,0.895,0.04682094,0.619,1.0838450000000002,91.0,4.0,2.0,0.428,0.22699999999999998,0.111,0.706,0.0972,0.06177769398150845,0.13581895004371333,0.0013030034710739993,0.07327478343216139,0.10194085979578936,0.04821112842973798,0.0672196496548175,0.18257378047636866,0.09435278075835844,0,0,0
224,Kanpur,0.409,38154.0,93286.06357,0.05,0.0,64.0,5.0,1.0,8479.0,7048.0,5871.0,,6967.0,39.05226189,96001.31,0.9209999999999999,0.07668954,0.619,1.0838450000000002,149.0,7.0,4.0,0.428,0.22699999999999998,0.111,0.593,0.156,0.1011876936623368,0.22246227440404565,0.0021342317521832826,0.12001915029924813,0.16697224884728032,0.07896657483078144,0.11010124980380814,0.2990435313941517,0.15454348746691884,0,0,0
225,Kanpur,0.231,12600.0,54545.45455,0.05,0.0,21.0,2.0,0.0,2800.0,2327.0,1939.0,,2301.0,38.88888889,96001.31,0.866,0.025325999999999998,0.619,1.0838450000000002,49.0,2.0,1.0,0.428,0.22699999999999998,0.111,0.816,0.1777,0.03341628505911421,0.07346607583715926,0.0007048099826364039,0.03963519667061189,0.05514101628861277,0.026077969357546943,0.036359903221889776,0.09875631639058316,0.05103653462502431,0,0,0
226,Kanpur,0.146,28105.0,192500.0,0.05,0.0,47.0,4.0,1.0,6246.0,5192.0,4326.0,,5132.0,39.13894325,96001.31,0.9229999999999999,0.05649105,0.619,1.0838450000000002,110.0,5.0,3.0,0.428,0.22699999999999998,0.111,0.627,0.156,0.0745368802846353,0.16387016360344134,0.0015721178223806456,0.08840850812917041,0.1229951002215446,0.05816835942808388,0.08110278413104859,0.22028145017121747,0.11383982584415145,0,0,0
227,UP,4041.0,5393142.0,1334.605791,6.78,367.0,13936.0,66.0,41.0,867245.8451,832556.0112,424950.4641,867245.8451,458773.052,0.01854206694,99940.77,868.0,0.320946,0.31,1.827,10.0,159.0,307.0,0.221,0.215,14.59,0.7158,0.0967,0.0108,0.0044,0.0032,0.0082,0.0027,0.0084,0.0159,0.01,0.0142,0,0,0
228,UP,3650.0,4510801.0,1235.83589,7.36,39.0,12967.0,61.0,38.0,750641.3281,720615.675,367814.2508,750641.3281,397089.2626,0.019952110500000002,69361.0,882.0,0.33228499999999994,0.31,1.827,9.0,148.0,223.0,0.221,0.215,15.12,0.6752,0.29600000000000004,0.0187,0.0576,0.0028,0.0435,0.0736,0.0149,0.0317,0.0285,0.0316,0,0,0
229,UP,2350.0,2836702.0,1207.107234,8.43,2.0,8208.0,39.0,24.0,436205.3003,357688.3462,213740.5971,436205.3003,230752.6038,0.021151322909999996,40553.0,978.0,0.08880299999999999,0.31,1.827,6.0,93.0,145.0,0.221,0.215,13.53,0.7223,7.94,0.0253,0.0165,0.0044,0.0208,0.0169,0.0216,0.0142,0.0161,0.0191,0,0,0
230,UP,3070.0,3208328.0,1045.05798,7.58,13.0,10600.0,50.0,31.0,535567.1396,390964.0119,262427.8984,535567.1396,283315.0168,0.021818218089999997,58525.0,912.0,0.0,0.31,1.827,7.0,121.0,122.0,0.221,0.215,14.9,0.539611,3.12,0.0091,0.0039,0.0058,0.005,0.0031,0.0071,0.0076,0.0106,0.0068,0,0,0
231,UP,2249.0,2259055.0,1004.470876,7.58,6.0,8032.0,38.0,23.0,385958.6164,358941.5133,189119.72199999998,385958.6164,204172.1081,0.026559778309999997,99422.0,912.0,0.0,0.31,1.827,6.0,91.0,93.0,0.221,0.215,14.9,0.6384,21.56,0.0081,0.0076,0.0006,0.005,0.0052,0.0079,0.006,0.0079,0.0041,0,0,0
232,UP,2016.0,1612826.0,800.0128967999999,7.17,6.0,7098.0,33.0,21.0,290167.102,226330.3396,142181.88,290167.102,153498.397,0.03100148435,53439.0,864.0,0.466805,0.31,1.827,5.0,81.0,0.0,0.221,0.215,14.13,0.7895,0.0,0.0153,0.0161,0.0018,0.01,0.0259,0.0156,0.0081,0.0092,0.0082,0,0,0
233,UP,2341.0,2922941.0,1248.586501,7.58,0.0,9568.0,45.0,28.0,500810.2586,360583.3862,245397.0267,500810.2586,264928.6268,0.023948482030000003,50460.0,912.0,0.1916791415401429,0.31,1.827,7.0,109.0,0.0,0.221,0.215,14.9,0.6873,3.12,0.0074,0.0064,0.0033,0.002,0.0017,0.006999999999999999,0.0047,0.0052,0.0036,0,0,0
234,UP,4054.0,5403354.0,1332.845091,8.14,2.0,14652.0,69.0,43.0,779053.2652,638823.6775,381736.1,779053.2652,412119.1773,0.018507023600000002,38765.14,1019.0,0.0,0.31,1.827,10.0,167.0,299.0,0.221,0.215,14.75,0.7093,4.95,0.0169,0.0012,0.0039,0.0071,0.0098,0.0111,0.019,0.0146,0.0203,0,0,0
235,UP,1321.0,1458762.0,1104.286147,8.14,9.0,4571.0,22.0,13.0,235000.924,225600.887,115150.4528,235000.924,124315.4888,0.02056538352,79562.0,861.0,0.269953,0.31,1.827,3.0,52.0,70.0,0.221,0.215,14.52,0.7201,16.19,0.0128,0.0043,0.0086,0.0062,0.0023,0.0096,0.0108,0.0057,0.002,0,0,0
236,UP,5237.0,5108828.0,975.5256826,8.95,24.0,19881.0,94.0,58.0,884378.7954,548314.8531,433345.6097,884378.7954,467836.3827,0.02740354539,32973.0,892.0,0.0,0.31,1.827,14.0,226.0,192.0,0.221,0.215,18.27,0.4936,28.16,0.0168,0.0028,0.0054,0.0023,0.002,0.0116,0.0083,0.0112,0.0113,0,0,0
237,UP,2981.0,3800579.0,1274.93425,7.96,1.0,10316.0,49.0,30.0,563402.4087,450721.9269,276067.1803,563402.4087,298039.8742,0.018418246269999997,34515.0,937.0,0.0,0.31,1.827,7.0,117.0,120.0,0.221,0.215,13.92,0.7094,22.03,0.0102,0.002,0.0027,0.0055,0.0035,0.0071,0.0106,0.0107,0.013000000000000001,0,0,0
238,UP,3349.0,2744275.0,819.4311735,9.43,4.0,10122.0,48.0,30.0,413660.8225,326792.0498,202693.803,413660.8225,218826.5751,0.025507647740000004,32305.0,928.0,0.028846,0.31,1.827,7.0,115.0,132.0,0.221,0.215,17.93,0.4951,21.6,0.0092,0.0027,0.0026,0.0014,0.0012,0.0068,0.0049,0.0066,0.0035,0,0,0
239,UP,4408.0,2106209.0,477.8151089,8.3,17.0,15271.0,72.0,45.0,374516.6195,310848.7942,183513.1435,374516.6195,198119.2917,0.052226535920000004,55121.0,863.0,0.157556,0.31,1.827,11.0,174.0,127.0,0.221,0.215,16.1,0.6667,7.64,0.0076,0.0003,0.1324,0.0033,0.0038,0.0049,0.0077,0.0075,0.0086,0,0,0
240,UP,4402.0,3976749.0,903.3959563999999,7.87,9.0,13237.0,62.0,39.0,706219.2255,473166.8811,346047.4205,706219.2255,373589.9703,0.022631551549999997,58009.0,910.0,0.011627906979999998,0.31,1.827,9.0,151.0,228.0,0.221,0.215,15.48,0.6175,2.89,0.0266,0.0059,0.0037,0.006,0.0034,0.0189,0.0146,0.0123,0.0111,0,0,0
241,UP,4120.0,5468368.0,1327.273786,7.51,0.0,14257.0,67.0,42.0,930314.6191,837283.1572,455854.1633,930314.6191,492136.4335,0.018286991659999998,78762.0,887.0,0.2885181551,0.31,1.827,10.0,162.0,229.0,0.221,0.215,15.0,0.5849,15.93,0.0234,0.0222,0.0034,0.0199,0.0408,0.023,0.0251,0.0286,0.0315,0,0,0
242,UP,2688.0,2913243.0,1083.795759,8.49,21.0,10499.0,49.0,31.0,451812.8216,365968.3855,221388.2826,451812.8216,239008.9826,0.02402820499,45424.0,963.0,0.0,0.31,1.827,7.0,119.0,186.0,0.221,0.215,15.13,0.6722,47.3,0.0094,0.0019,0.0063,0.0059,0.0053,0.0066,0.0093,0.013999999999999999,0.01,0,0,0
243,UP,1015.0,1839881.0,1812.6906399999998,7.87,2.0,3322.0,16.0,10.0,259277.4575,217793.0643,127045.9542,259277.4575,137157.775,0.01087026824,49342.0,955.0,0.009090909090000002,0.31,1.827,2.0,38.0,23.0,0.221,0.215,15.7,0.6897,1.61,0.0048,0.008,0.0026,0.0076,0.0041,0.006,0.0068,0.0064,0.0043,0,0,0
244,UP,4561.0,4330870.0,949.5439597000001,7.36,17.0,15783.0,74.0,46.0,744639.5881,670175.6293,364873.3982,744639.5881,393914.3421,0.02539905377,69933.0,917.0,0.192722,0.31,1.827,11.0,180.0,9.0,0.221,0.215,14.91,0.6848,36.82,0.0256,0.0136,0.0025,0.0159,0.018000000000000002,0.0212,0.0139,0.017,0.0191,0,0,0
245,UP,5168.0,4416434.0,854.5731424,8.72,0.0,17884.0,84.0,52.0,738623.2699,576126.1505,361925.4022,738623.2699,390731.7098,0.029435512900000002,52582.0,871.0,0.1916791415401429,0.31,1.8270000000000102,13.0,204.0,78.0,0.221,0.215,17.44,0.5129,22.98,0.0227,0.0061,0.003,0.0078,0.0162,0.0165,0.0088,0.0125,0.0127,0,0,0
